,Map,Round_ID,Round_Number,Player_ID,Agent_ID,Round_Score,Weapon_ID,Armor_ID,Remaining_Credits,Spent_Credits,Loadout_Value,Survived,kast
1382,Lotus,2575626,4,4509,2,0,6,2.0,2650,4200,4600,False,False
1383,Lotus,2575626,4,1091,6,421,4,2.0,1000,4500,4500,True,True
1384,Lotus,2575626,4,6414,6,381,13,2.0,1400,800,1800,False,True
1385,Lotus,2575626,4,3599,5,210,6,1.0,2050,3300,3900,False,True
1386,Lotus,2575626,4,4710,11,457,13,1.0,1550,1550,1700,False,True
1387,Lotus,2575626,4,1763,5,0,13,,1800,1200,1200,False,False
1388,Lotus,2575626,4,11412,19,0,5,2.0,6850,1700,3750,False,True
1389,Lotus,2575626,4,1804,11,593,4,2.0,5450,1400,5450,False,True
1390,Lotus,2575627,5,4748,2,0,4,2.0,500,4100,4300,True,True
1391,Lotus,2575627,5,2882,19,0,4,2.0,800,4350,4600,True,True
1392,Lotus,2575627,5,4509,2,300,6,2.0,1850,4100,4600,True,True
1393,Lotus,2575627,5,1091,6,0,4,2.0,3100,1600,5300,True,True
1394,Lotus,2575627,5,6414,6,0,4,2.0,0,4500,4300,True,True
1395,Lotus,2575627,5,3599,5,0,6,2.0,1250,4300,4500,True,True
1396,Lotus,2575627,5,4710,11,0,6,2.0,350,4500,4650,False,False
1397,Lotus,2575627,5,1763,5,90,4,2.0,600,4100,3900,True,True
1398,Lotus,2575627,5,11412,19,0,4,2.0,4650,4350,4600,True,True
1399,Lotus,2575627,5,1804,11,47,4,2.0,4850,4150,4650,True,True
1400,Lotus,2575628,6,4748,2,141,4,2.0,1000,500,4600,True,True
1401,Lotus,2575628,6,2882,19,0,4,2.0,1800,0,3900,True,True
1402,Lotus,2575628,6,4509,2,26,6,2.0,3650,1700,4600,False,False
1403,Lotus,2575628,6,1091,6,0,4,2.0,5800,600,5300,False,False
1404,Lotus,2575628,6,6414,6,637,4,2.0,600,400,4300,True,True
1405,Lotus,2575628,6,3599,5,299,6,2.0,3950,600,4300,False,True
1406,Lotus,2575628,6,4710,11,388,18,2.0,50,3200,3350,False,True
1407,Lotus,2575628,6,1763,5,229,4,2.0,0,1600,3900,False,True
1408,Lotus,2575628,6,11412,19,322,4,2.0,7250,700,4600,False,True
1409,Lotus,2575628,6,1804,11,0,4,2.0,6550,1600,4650,False,False
1410,Lotus,2575629,7,4748,2,280,4,2.0,2500,1700,4600,False,True
1411,Lotus,2575629,7,2882,19,135,4,2.0,1200,700,4600,False,True
1412,Lotus,2575629,7,4509,2,240,6,2.0,3850,4600,4600,True,True
1413,Lotus,2575629,7,1091,6,267,4,2.0,3200,4500,4500,False,True
1414,Lotus,2575629,7,6414,6,0,4,2.0,500,600,4500,False,False
1415,Lotus,2575629,7,3599,5,530,6,2.0,1750,4300,4500,True,True
1416,Lotus,2575629,7,4710,11,474,6,2.0,1750,4400,4650,False,True
1417,Lotus,2575629,7,1763,5,0,4,2.0,1600,4500,3900,False,False
1418,Lotus,2575629,7,11412,19,300,4,2.0,2000,4100,4600,False,True
1419,Lotus,2575629,7,1804,11,25,4,2.0,3950,4500,4650,False,True
1420,Lotus,2575630,8,4748,2,220,16,1.0,1950,2650,2650,True,True
1421,Lotus,2575630,8,2882,19,128,19,1.0,1600,1500,1950,False,True
1422,Lotus,2575630,8,4509,2,0,6,2.0,5650,1700,4600,False,False
1423,Lotus,2575630,8,1091,6,18,4,2.0,2200,4500,4500,False,False
1424,Lotus,2575630,8,6414,6,241,13,,1600,800,1200,False,True
1425,Lotus,2575630,8,3599,5,307,6,2.0,5050,400,4500,False,True
1426,Lotus,2575630,8,4710,11,833,16,1.0,1400,2650,2900,False,True
1427,Lotus,2575630,8,1763,5,0,13,1.0,1900,1600,1600,False,False
1428,Lotus,2575630,8,11412,19,293,4,2.0,1100,4400,4600,False,True
1429,Lotus,2575630,8,1804,11,384,4,2.0,2850,4400,4650,False,True
1430,Lotus,2575631,9,4748,2,573,4,1.0,4450,700,4000,False,True
1431,Lotus,2575631,9,2882,19,25,4,2.0,250,4350,4600,False,True
1432,Lotus,2575631,9,4509,2,384,6,2.0,3550,4300,4600,True,True
1433,Lotus,2575631,9,1091,6,675,4,2.0,100,4300,4300,False,True
1434,Lotus,2575631,9,6414,6,347,4,2.0,300,4500,4500,False,True
1435,Lotus,2575631,9,3599,5,35,6,2.0,250,4300,4500,False,False
1436,Lotus,2575631,9,4710,11,0,6,2.0,500,4500,4650,False,True
1437,Lotus,2575631,9,1763,5,287,4,2.0,800,4100,3900,False,True
1438,Lotus,2575631,9,11412,19,90,4,1.0,2650,3750,4000,False,True
1439,Lotus,2575631,9,1804,11,265,4,2.0,1050,4400,4650,False,True
1440,Lotus,2575632,10,4748,2,182,4,2.0,2550,4200,4600,False,True
1441,Lotus,2575632,10,2882,19,185,14,,1850,300,300,True,True
1442,Lotus,2575632,10,4509,2,196,6,2.0,150,1300,4600,False,True
1443,Lotus,2575632,10,1091,6,6,4,2.0,2200,4500,4500,False,False
1444,Lotus,2575632,10,6414,6,385,13,,1600,800,1000,False,True
1445,Lotus,2575632,10,3599,5,35,6,2.0,2550,3900,4300,False,False
1446,Lotus,2575632,10,4710,11,590,13,,1450,950,1200,True,True
1447,Lotus,2575632,10,1763,5,6,13,1.0,1700,1200,1200,False,False
1448,Lotus,2575632,10,11412,19,74,4,2.0,1350,4600,4600,False,False
1449,Lotus,2575632,10,1804,11,538,4,2.0,50,4500,4650,False,True
1450,Lotus,2575633,11,4748,2,605,4,2.0,1350,4400,4600,False,True
1451,Lotus,2575633,11,2882,19,0,4,2.0,3350,1700,4900,True,True
1452,Lotus,2575633,11,4509,2,349,19,1.0,350,2200,2200,False,True
1453,Lotus,2575633,11,1091,6,120,4,1.0,500,3900,3900,False,False
1454,Lotus,2575633,11,6414,6,43,4,2.0,300,4500,4300,True,True
1455,Lotus,2575633,11,3599,5,14,6,1.0,1250,3500,3900,False,False
1456,Lotus,2575633,11,4710,11,0,4,2.0,3350,1500,5450,False,False
1457,Lotus,2575633,11,1763,5,726,4,2.0,200,4500,4100,True,True
1458,Lotus,2575633,11,11412,19,0,4,1.0,250,3300,4000,False,False
1459,Lotus,2575633,11,1804,11,228,19,2.0,50,2600,2850,False,True
1460,Lotus,2575634,12,4748,2,76,4,2.0,50,4700,4900,False,False
1461,Lotus,2575634,12,2882,19,0,2,2.0,2450,3900,5200,False,False
1462,Lotus,2575634,12,4509,2,192,5,1.0,100,3450,3450,True,True
1463,Lotus,2575634,12,1091,6,0,8,1.0,50,2850,2850,False,True
1464,Lotus,2575634,12,6414,6,255,4,2.0,1400,1900,4600,False,True
1465,Lotus,2575634,12,3599,5,183,4,1.0,50,3900,3700,False,True
1466,Lotus,2575634,12,4710,11,375,6,2.0,1900,4450,4950,False,True
1467,Lotus,2575634,12,1763,5,0,4,2.0,2200,1600,4300,False,False
1468,Lotus,2575634,12,11412,19,0,13,2.0,450,2500,2500,True,True
1469,Lotus,2575634,12,1804,11,1045,19,2.0,150,2800,3150,True,True
1470,Lotus,2575635,13,4748,2,380,12,,0,800,800,False,True
1471,Lotus,2575635,13,2882,19,32,12,,50,750,750,False,True
1472,Lotus,2575635,13,4509,2,230,12,,100,700,700,False,True
1473,Lotus,2575635,13,1091,6,302,11,1.0,0,800,600,False,True
1474,Lotus,2575635,13,6414,6,366,12,,100,700,700,True,True
1475,Lotus,2575635,13,3599,5,184,11,1.0,0,800,400,False,True
1476,Lotus,2575635,13,4710,11,389,11,1.0,0,800,950,True,True
1477,Lotus,2575635,13,1763,5,55,13,,0,800,800,False,True
1478,Lotus,2575635,13,11412,19,0,12,,50,750,750,False,False
1479,Lotus,2575635,13,1804,11,43,11,1.0,0,800,950,False,False
1480,Lotus,2575636,14,4748,2,0,16,2.0,50,3450,3450,False,True
1481,Lotus,2575636,14,2882,19,262,19,2.0,550,2800,2800,False,True
1482,Lotus,2575636,14,4509,2,874,13,,1400,800,800,False,True
1483,Lotus,2575636,14,1091,6,280,11,,1700,400,400,False,True
1484,Lotus,2575636,14,6414,6,14,12,2.0,2400,1400,2100,False,False
1485,Lotus,2575636,14,3599,5,0,10,,1650,450,450,False,False
1486,Lotus,2575636,14,4710,11,644,5,2.0,50,3650,4300,True,True
1487,Lotus,2575636,14,1763,5,250,16,1.0,50,3250,3250,False,True
1488,Lotus,2575636,14,11412,19,0,11,,1500,450,450,False,False
1489,Lotus,2575636,14,1804,11,0,11,,1900,0,150,False,False
1490,Lotus,2575637,15,4748,2,571,16,2.0,2150,1200,3650,False,True
1491,Lotus,2575637,15,2882,19,165,19,1.0,2100,1950,1950,True,True
1492,Lotus,2575637,15,4509,2,80,4,2.0,100,4300,4300,False,True
1493,Lotus,2575637,15,1091,6,69,4,1.0,400,3900,3900,False,False
1494,Lotus,2575637,15,6414,6,480,4,1.0,2200,3500,3700,True,True
1495,Lotus,2575637,15,3599,5,230,4,1.0,150,3900,3300,False,True
1496,Lotus,2575637,15,4710,11,107,19,2.0,2350,1600,3250,False,True
1497,Lotus,2575637,15,1763,5,0,13,1.0,2350,1200,1800,False,True
1498,Lotus,2575637,15,11412,19,229,4,1.0,350,3550,4000,False,True
1499,Lotus,2575637,15,1804,11,315,4,2.0,0,4300,4450,False,True
1500,Lotus,2575638,16,4748,2,425,6,2.0,1250,4600,4600,True,True
1501,Lotus,2575638,16,2882,19,0,4,2.0,3900,1700,4600,False,False
1502,Lotus,2575638,16,4509,2,309,13,1.0,1300,1700,1900,False,True
1503,Lotus,2575638,16,1091,6,84,12,1.0,2000,1300,1300,False,False
1504,Lotus,2575638,16,6414,6,310,4,2.0,4300,1600,5300,False,True
1505,Lotus,2575638,16,3599,5,665,13,1.0,1850,1400,1200,False,True
1506,Lotus,2575638,16,4710,11,448,6,2.0,1150,4500,4650,True,True
1507,Lotus,2575638,16,1763,5,114,4,2.0,1550,4100,4500,False,True
1508,Lotus,2575638,16,11412,19,25,13,1.0,1800,1650,1900,False,True
1509,Lotus,2575638,16,1804,11,25,13,1.0,1750,1350,1750,False,True
1510,Lotus,2575639,17,4748,2,622,6,2.0,3250,1700,5400,False,True
1511,Lotus,2575639,17,2882,19,324,6,2.0,2600,4600,4600,False,True
1512,Lotus,2575639,17,4509,2,239,4,2.0,100,4300,4600,True,True
1513,Lotus,2575639,17,1091,6,64,4,2.0,400,4500,4300,False,True
1514,Lotus,2575639,17,6414,6,119,4,2.0,3300,4500,4500,True,True
1515,Lotus,2575639,17,3599,5,80,4,2.0,650,4500,3900,False,True
1516,Lotus,2575639,17,4710,11,50,6,2.0,3250,1600,5450,True,True
1517,Lotus,2575639,17,1763,5,0,4,2.0,350,4500,4500,True,True
1518,Lotus,2575639,17,11412,19,0,4,2.0,350,4350,4600,False,False
1519,Lotus,2575639,17,1804,11,182,4,2.0,150,4500,4650,True,True
1520,Lotus,2575640,18,4748,2,51,6,2.0,2350,4600,4600,True,True
1521,Lotus,2575640,18,2882,19,326,6,2.0,1500,4600,4600,False,True
1522,Lotus,2575640,18,4509,2,207,4,1.0,200,1100,4000,False,True
1523,Lotus,2575640,18,1091,6,129,5,1.0,250,3050,2850,False,False
1524,Lotus,2575640,18,6414,6,203,4,2.0,6000,600,4500,False,True
1525,Lotus,2575640,18,3599,5,65,16,1.0,300,3250,2650,False,True
1526,Lotus,2575640,18,4710,11,622,6,2.0,5050,1500,5350,True,True
1527,Lotus,2575640,18,1763,5,69,4,2.0,3050,600,4500,False,True
1528,Lotus,2575640,18,11412,19,482,5,1.0,100,3150,3150,False,True
1529,Lotus,2575640,18,1804,11,229,4,2.0,950,400,4650,False,True
1530,Lotus,2575641,19,4748,2,215,6,2.0,2850,1700,4600,False,True
1531,Lotus,2575641,19,2882,19,805,6,2.0,2200,4600,4600,True,True
1532,Lotus,2575641,19,4509,2,255,13,1.0,2000,1400,1400,False,True
1533,Lotus,2575641,19,1091,6,152,12,1.0,1750,1500,1500,False,True
1534,Lotus,2575641,19,6414,6,40,4,2.0,3600,4800,4800,False,False
1535,Lotus,2575641,19,3599,5,60,9,1.0,1650,1650,1450,False,False
1536,Lotus,2575641,19,4710,11,70,6,2.0,3450,1500,5450,False,True
1537,Lotus,2575641,19,1763,5,170,4,2.0,750,4500,4500,True,True
1538,Lotus,2575641,19,11412,19,0,11,,2600,700,700,False,False
1539,Lotus,2575641,19,1804,11,477,19,1.0,2250,1900,2250,False,True
1540,Lotus,2575642,20,4748,2,39,6,2.0,1750,4600,4600,False,False
1541,Lotus,2575642,20,2882,19,68,6,2.0,4400,1700,4600,False,False
1542,Lotus,2575642,20,4509,2,327,6,1.0,100,4000,4000,False,True
1543,Lotus,2575642,20,1091,6,62,6,1.0,150,3500,3500,False,True
1544,Lotus,2575642,20,6414,6,0,4,2.0,2800,4100,4500,False,False
1545,Lotus,2575642,20,3599,5,258,6,1.0,50,3500,3500,True,True
1546,Lotus,2575642,20,4710,11,530,6,2.0,2350,4400,4650,False,True
1547,Lotus,2575642,20,1763,5,216,4,2.0,3650,600,4500,False,True
1548,Lotus,2575642,20,11412,19,40,4,1.0,500,4000,4000,False,False
1549,Lotus,2575642,20,1804,11,713,4,2.0,150,4400,4650,True,True
1550,Lotus,2575643,21,4748,2,186,4,1.0,250,3700,4000,True,True
1551,Lotus,2575643,21,2882,19,325,6,2.0,2000,4600,4600,False,True
1552,Lotus,2575643,21,4509,2,0,6,2.0,1600,4600,4600,False,False
1553,Lotus,2575643,21,1091,6,115,5,1.0,100,3050,2850,True,True
1554,Lotus,2575643,21,6414,6,16,4,2.0,700,4300,4500,False,False
1555,Lotus,2575643,21,3599,5,257,6,1.0,2650,600,3700,False,True
1556,Lotus,2575643,21,4710,11,233,6,1.0,1050,3900,4050,False,True
1557,Lotus,2575643,21,1763,5,84,4,2.0,1550,4500,4300,False,False
1558,Lotus,2575643,21,11412,19,0,4,1.0,200,3300,3750,True,True
1559,Lotus,2575643,21,1804,11,918,4,2.0,450,400,4650,False,True
1560,Lotus,2575644,22,4748,2,80,4,2.0,1650,1500,4600,False,True
1561,Lotus,2575644,22,2882,19,47,6,2.0,300,4600,4600,False,True
1562,Lotus,2575644,22,4509,2,195,6,2.0,500,4100,4600,True,True
1563,Lotus,2575644,22,1091,6,134,5,1.0,2100,1000,2850,True,True
1564,Lotus,2575644,22,6414,6,312,4,1.0,100,3300,3500,False,True
1565,Lotus,2575644,22,3599,5,615,2,2.0,850,4800,4400,True,True
1566,Lotus,2575644,22,4710,11,0,6,1.0,250,3700,3850,False,False
1567,Lotus,2575644,22,1763,5,56,4,1.0,350,3900,3900,False,False
1568,Lotus,2575644,22,11412,19,23,4,2.0,1500,1700,4600,True,True
1569,Lotus,2575644,22,1804,11,300,4,1.0,350,3900,4050,False,True
1570,Lotus,2575645,23,4748,2,200,4,2.0,550,4300,4600,False,True
1571,Lotus,2575645,23,2882,19,0,5,2.0,0,3500,3500,False,False
1572,Lotus,2575645,23,4509,2,92,6,2.0,2000,1700,4600,True,True
1573,Lotus,2575645,23,1091,6,496,6,2.0,800,1600,4500,False,True
1574,Lotus,2575645,23,6414,6,62,4,1.0,0,3500,3500,False,False
1575,Lotus,2575645,23,3599,5,108,2,2.0,2650,1600,4200,True,True
1576,Lotus,2575645,23,4710,11,65,4,,50,3400,3550,False,True
1577,Lotus,2575645,23,1763,5,371,4,1.0,50,3500,3500,False,True
1578,Lotus,2575645,23,11412,19,386,4,2.0,3500,1000,4900,True,True
1579,Lotus,2575645,23,1804,11,191,4,2.0,2050,4400,4650,False,True
1580,Ascent,2575716,1,4748,12,36,13,,0,800,800,False,False
1581,Ascent,2575716,1,2882,4,327,11,,0,300,300,False,True
1582,Ascent,2575716,1,4509,12,186,11,1.0,0,800,800,False,True
1583,Ascent,2575716,1,1091,16,279,11,,100,700,700,False,True
1584,Ascent,2575716,1,6414,11,25,11,1.0,0,800,950,False,True
1585,Ascent,2575716,1,3599,5,73,13,,0,800,800,False,True
1586,Ascent,2575716,1,4710,16,25,12,,50,750,750,False,True
1587,Ascent,2575716,1,1763,5,500,12,1.0,0,1300,900,False,True
1588,Ascent,2575716,1,11412,4,684,12,,0,800,800,False,True
1589,Ascent,2575716,1,1804,11,50,11,1.0,0,800,950,False,True
1590,Ascent,2575717,2,4748,12,110,13,,1100,800,800,False,True
1591,Ascent,2575717,2,2882,4,0,11,,2100,0,0,False,False
1592,Ascent,2575717,2,4509,12,35,5,2.0,100,3400,3600,False,False
1593,Ascent,2575717,2,1091,16,64,5,2.0,100,3500,3500,False,False
1594,Ascent,2575717,2,6414,11,732,11,,1900,0,150,True,True
1595,Ascent,2575717,2,3599,5,210,12,1.0,2200,1100,1100,False,True
1596,Ascent,2575717,2,4710,16,103,11,,1950,0,250,True,True
1597,Ascent,2575717,2,1763,5,453,11,,2300,0,0,False,True
1598,Ascent,2575717,2,11412,4,0,5,1.0,2300,1600,3150,False,False
1599,Ascent,2575717,2,1804,11,495,12,1.0,250,3050,1650,False,True
1600,Ascent,2575718,3,4748,12,275,23,2.0,150,3950,3950,False,True
1601,Ascent,2575718,3,2882,4,110,2,2.0,200,4900,4900,True,True
1602,Ascent,2575718,3,4509,12,35,11,1.0,1600,400,950,False,False
1603,Ascent,2575718,3,1091,16,0,12,,1500,500,700,False,False
1604,Ascent,2575718,3,6414,11,758,5,2.0,3900,1600,3800,True,True
1605,Ascent,2575718,3,3599,5,300,16,1.0,1650,2650,2850,False,True
1606,Ascent,2575718,3,4710,16,25,5,2.0,3250,1700,4250,False,True
1607,Ascent,2575718,3,1763,5,104,4,2.0,1200,4500,3900,True,True
1608,Ascent,2575718,3,11412,4,355,13,1.0,3000,1200,1900,False,True
1609,Ascent,2575718,3,1804,11,0,11,1.0,2000,550,1150,False,True
1610,Ascent,2575719,4,4748,12,0,23,2.0,2350,1000,3950,False,False
1611,Ascent,2575719,4,2882,4,192,2,2.0,2700,700,5400,False,True
1612,Ascent,2575719,4,4509,12,129,4,2.0,0,4300,4450,True,True
1613,Ascent,2575719,4,1091,16,100,4,1.0,200,4000,4000,False,True
1614,Ascent,2575719,4,6414,11,40,4,2.0,3200,4300,4650,False,False
1615,Ascent,2575719,4,3599,5,590,4,2.0,250,4300,4500,True,True
1616,Ascent,2575719,4,4710,16,221,6,2.0,1900,4350,4600,False,True
1617,Ascent,2575719,4,1763,5,0,4,2.0,3600,600,4700,False,False
1618,Ascent,2575719,4,11412,4,300,2,2.0,1000,4900,4900,True,True
1619,Ascent,2575719,4,1804,11,328,4,2.0,800,3900,4650,True,True
1620,Ascent,2575720,5,4748,12,0,4,2.0,200,4050,4450,False,False
1621,Ascent,2575720,5,2882,4,48,2,2.0,100,4500,4900,False,False
1622,Ascent,2575720,5,4509,12,0,4,2.0,1950,1550,4450,True,True
1623,Ascent,2575720,5,1091,16,25,4,2.0,1800,4600,4600,True,True
1624,Ascent,2575720,5,6414,11,142,4,1.0,1400,3700,4050,False,False
1625,Ascent,2575720,5,3599,5,175,4,2.0,3950,0,4500,True,True
1626,Ascent,2575720,5,4710,16,39,6,1.0,0,4000,4000,False,False
1627,Ascent,2575720,5,1763,5,0,4,2.0,1000,4500,4100,False,False
1628,Ascent,2575720,5,11412,4,877,2,2.0,1050,550,4900,True,True
1629,Ascent,2575720,5,1804,11,280,4,2.0,2800,1500,4650,True,True
1630,Ascent,2575721,6,4748,12,280,13,,1800,800,1350,True,True
1631,Ascent,2575721,6,2882,4,693,12,,2000,500,650,True,True
1632,Ascent,2575721,6,4509,12,0,4,2.0,3850,1400,4450,False,False
1633,Ascent,2575721,6,1091,16,0,4,2.0,4400,700,4600,False,False
1634,Ascent,2575721,6,6414,11,426,13,1.0,2200,1600,1950,True,True
1635,Ascent,2575721,6,3599,5,40,4,2.0,6050,1400,4500,False,False
1636,Ascent,2575721,6,4710,16,0,13,,1600,800,800,True,True
1637,Ascent,2575721,6,1763,5,0,13,1.0,2200,1200,1200,True,True
1638,Ascent,2575721,6,11412,4,80,2,2.0,4250,700,4900,False,False
1639,Ascent,2575721,6,1804,11,40,4,2.0,6150,150,4650,False,False
1640,Ascent,2575722,7,4748,12,0,4,2.0,4000,1000,5250,False,False
1641,Ascent,2575722,7,2882,4,64,2,2.0,3700,1700,5400,False,False
1642,Ascent,2575722,7,4509,12,262,4,2.0,1300,4450,4450,False,True
1643,Ascent,2575722,7,1091,16,26,4,2.0,1700,4600,4600,True,True
1644,Ascent,2575722,7,6414,11,0,4,2.0,4200,1400,5450,False,False
1645,Ascent,2575722,7,3599,5,236,4,2.0,3650,4300,4500,True,True
1646,Ascent,2575722,7,4710,16,357,4,2.0,2900,1700,5400,False,True
1647,Ascent,2575722,7,1763,5,0,4,2.0,700,4500,4700,False,False
1648,Ascent,2575722,7,11412,4,54,2,2.0,1550,4600,4900,True,True
1649,Ascent,2575722,7,1804,11,845,4,2.0,3650,4400,4650,True,True
1650,Ascent,2575723,8,4748,12,300,11,2.0,2000,1000,1550,False,True
1651,Ascent,2575723,8,2882,4,265,6,2.0,1300,4300,4600,True,True
1652,Ascent,2575723,8,4509,12,34,4,2.0,3250,4450,4450,False,False
1653,Ascent,2575723,8,1091,16,0,4,2.0,3300,1700,4600,False,False
1654,Ascent,2575723,8,6414,11,590,4,1.0,2400,3700,4050,False,True
1655,Ascent,2575723,8,3599,5,280,4,2.0,5550,1600,4500,False,True
1656,Ascent,2575723,8,4710,16,25,6,1.0,1000,4000,4000,False,True
1657,Ascent,2575723,8,1763,5,0,4,2.0,1000,4500,3900,False,False
1658,Ascent,2575723,8,11412,4,336,2,2.0,4850,0,4200,False,True
1659,Ascent,2575723,8,1804,11,537,4,2.0,4150,500,4650,False,True
1660,Ascent,2575724,9,4748,12,0,4,1.0,1300,3300,3850,True,True
1661,Ascent,2575724,9,2882,4,300,4,2.0,1950,550,4450,True,True
1662,Ascent,2575724,9,4509,12,80,4,2.0,2250,4300,4450,False,False
1663,Ascent,2575724,9,1091,16,383,4,2.0,2700,3900,4600,False,True
1664,Ascent,2575724,9,6414,11,260,4,1.0,1650,3550,4050,True,True
1665,Ascent,2575724,9,3599,5,0,4,2.0,4900,4100,4500,False,False
1666,Ascent,2575724,9,4710,16,510,13,1.0,1700,1700,1900,True,True
1667,Ascent,2575724,9,1763,5,280,13,1.0,1600,1800,1200,False,True
1668,Ascent,2575724,9,11412,4,0,2,2.0,3450,4900,4900,False,False
1669,Ascent,2575724,9,1804,11,0,4,2.0,3550,4300,4650,False,False
1670,Ascent,2575725,10,4748,12,820,4,2.0,3300,1000,5250,True,True
1671,Ascent,2575725,10,2882,4,0,2,2.0,3450,1700,4900,True,True
1672,Ascent,2575725,10,4509,12,300,11,2.0,2600,1550,1550,False,True
1673,Ascent,2575725,10,1091,16,0,4,2.0,200,4600,4600,False,True
1674,Ascent,2575725,10,6414,11,260,4,2.0,3450,1400,4650,True,True
1675,Ascent,2575725,10,3599,5,0,4,2.0,2900,3900,4500,False,False
1676,Ascent,2575725,10,4710,16,345,4,2.0,3850,1250,5400,False,True
1677,Ascent,2575725,10,1763,5,0,4,2.0,300,4500,4100,True,True
1678,Ascent,2575725,10,11412,4,25,2,2.0,1000,4350,4900,False,True
1679,Ascent,2575725,10,1804,11,0,4,2.0,1150,4300,4650,False,False
1680,Ascent,2575726,11,4748,12,500,4,2.0,6900,0,5250,True,True
1681,Ascent,2575726,11,2882,4,25,2,2.0,6050,400,4900,True,True
1682,Ascent,2575726,11,4509,12,80,4,2.0,1150,4050,4450,False,True
1683,Ascent,2575726,11,1091,16,115,5,1.0,150,2450,2900,False,False
1684,Ascent,2575726,11,6414,11,0,4,2.0,6200,450,4950,True,True
1685,Ascent,2575726,11,3599,5,220,4,1.0,1800,3500,3900,False,True
1686,Ascent,2575726,11,4710,16,494,4,2.0,2650,4400,4900,True,True
1687,Ascent,2575726,11,1763,5,355,4,2.0,2700,600,3900,False,True
1688,Ascent,2575726,11,11412,4,80,3,2.0,250,3150,3300,False,False
1689,Ascent,2575726,11,1804,11,25,4,1.0,250,3300,4050,False,True
1690,Ascent,2575727,12,4748,12,275,15,2.0,400,8600,7050,True,True
1691,Ascent,2575727,12,2882,4,214,2,2.0,8000,1000,5200,True,True
1692,Ascent,2575727,12,4509,12,0,4,1.0,50,4000,4150,False,False
1693,Ascent,2575727,12,1091,16,35,5,1.0,150,2900,2900,False,False
1694,Ascent,2575727,12,6414,11,0,4,2.0,8850,150,4950,True,True
1695,Ascent,2575727,12,3599,5,0,4,2.0,800,4100,4300,False,False
1696,Ascent,2575727,12,4710,16,549,4,2.0,4550,1500,4900,True,True
1697,Ascent,2575727,12,1763,5,235,4,2.0,1400,4500,3900,True,True
1698,Ascent,2575727,12,11412,4,0,5,1.0,150,3000,3150,False,False
1699,Ascent,2575727,12,1804,11,65,16,1.0,250,2900,3400,False,False
1700,Ascent,2575728,13,4748,12,516,12,,100,700,700,True,True
1701,Ascent,2575728,13,2882,4,367,11,,100,700,700,True,True
1702,Ascent,2575728,13,4509,12,0,12,,100,700,700,False,False
1703,Ascent,2575728,13,1091,16,66,11,,100,700,700,False,True
1704,Ascent,2575728,13,6414,11,160,11,1.0,0,800,950,True,True
1705,Ascent,2575728,13,3599,5,287,11,1.0,0,800,400,False,True
1706,Ascent,2575728,13,4710,16,0,12,,50,750,750,False,True
1707,Ascent,2575728,13,1763,5,155,12,,100,700,500,False,True
1708,Ascent,2575728,13,11412,4,271,12,,0,800,800,False,True
1709,Ascent,2575728,13,1804,11,0,11,1.0,0,800,950,False,False
1710,Ascent,2575729,14,4748,12,208,12,,2900,0,500,False,True
1711,Ascent,2575729,14,2882,4,218,11,,1800,700,700,False,True
1712,Ascent,2575729,14,4509,12,121,5,1.0,100,3000,3000,True,True
1713,Ascent,2575729,14,1091,16,285,5,1.0,200,2900,2900,True,True
1714,Ascent,2575729,14,6414,11,121,12,,1900,500,650,False,True
1715,Ascent,2575729,14,3599,5,566,16,1.0,150,3050,2650,False,True
1716,Ascent,2575729,14,4710,16,275,11,,2250,0,0,False,True
1717,Ascent,2575729,14,1763,5,0,11,,2300,0,0,False,False
